# CSV-File created with merge-csv.com
# -----------------------------------------------------------

j bn gffmjoh dpnqmfufmz pwfsxifmnfe j ibwf uxp tusbufhjft uibu ifmq nf up gffm hspvoefe qpvs nz ifbsu pvu jo nz kpvsobm jo uif gpsn pg b mfuufs up hpe boe uifo foe xjui b mjtu pg gjwf uijoht j bn nptu hsbufgvm gps,ceaser,0.06453184824225548
x wpkt iwt uttaxcv hwt lph pbjhts pcs staxvwits,ceaser,0.07557354925775979
q eia ijtm bw pmtx kpiq tqnmtqvm eqbp gwcz acxxwzb ivl mvkwcziomumvb qa i ozmib nmmtqvo ivl q iu aw otil gwc emzm ijtm bw pmtx um,ceaser,0.06091757091185989
g yjpcybw dccj jgic g dsaicb sn rfmsef zcaysqc g bmlr sqsyjjw cyr yr yjj gl rfc kmplgle,ceaser,0.057971014492753624
q abqtt twdm ug aw ivl eqap bpm jmab nwz pqu q kiv vw twvomz bwtmzibm bpm mnnmkb bpib ju pia wv wcz tqdma ivl bpm nikb bpib qa pia bczvml ug aw qvbw i jqbbmz ivozg xmzawv epw qa vwb iteiga xizbqkctiztg sqvl bw bpm xmwxtm izwcvl pqu epmv pm qa nmmtqvo abzmaaml,ceaser,0.06355671323703528
s poov cy sxrslsdon sx cywoyxo ovcoc usdmrox vsuo sw zksxdsxq yx cywoyxo ovcoc zsmdebo,ceaser,0.08959311424100157
r knlxvn xenafqnuvnm jwm onnu mnonjcnm,ceaser,0.10606060606060606
m jiip omrhe etteppih xlex wli jiipw pmoi wli riihw xs ibtpemr mr amhi erh pirklxl liv fshc qiewyviw ixg tt,ceaser,0.07404437316225608
l ihho pruh vxshulru ghdg fklfnhq ru julhylqj fklog,ceaser,0.06533776301218161
n ljy lniid tajw kjjqnsl jqjlfsy ns f ujwkjhyqd knyyji ujshnq xpnwy,ceaser,0.07272727272727272
l uhphpehu ihholqj dfxwhob glvwuhvvhg iru d ihz gdbv,ceaser,0.06765327695560254
e dwra oaaj dawnz wjz nawz kran pda lwop ykqlha kb zwuo e wi habp baahejc eilnaooaz xu ikna pdwj w bas ykilwjeao,ceaser,0.06641697877652934
k enkodgf vjg jknn hggnkpi htwuvtcvgf vjcv kf rtgvva owej rcegf gpvktgna ytqpi hqt vjku eqwtug cpf vjcv c hcevqt vjcv jcu pgxgt gxgt jcorgtgf og jcf ocfg uwej c fgpv kp vjg fca,ceaser,0.06766472963656062
z tre k zdrxzev r ivrc czwv jtverizf nyviv z nflcu sv vdfkzferccp tfeevtkvu veflxy nzky jfdvfev kf wvvc kfkrccp rttvgkvu reu jrwv nyviv zk zk dfirccp rttvgkrscv wfi dv kf yrmv tcfjv reu gifcfexvu gypjztrc tfekrtk reu nyviv jvo nfe k sv vogvtkvu jlsjvhlvekcp,ceaser,0.06873948091062096
l dp qrw vxuh zkdw zrxog pdnh ph ihho frqwhqw li dqbwklqj,ceaser,0.05314009661835749
v unir orra srryvat gur arrq gb or perngvir,ceaser,0.11428571428571428
i do however want you to know that if something someone is causing you to feel less then your splendid self step away from them,ceaser,0.06015610127546164
f cbbi x yfq orab tofqfkd ql xk biaboiv dbkqibjxk ql xph clo dfcqp ybzxrpb f cbbi x yfq dobbav yrq texq fp zeofpqjxp xylrq fc klq jfia dobba,ceaser,0.0620978120978121
p ullk fvb p ullk zvtlvul p ullk av il wyvaljalk huk mlls zhml p ht zthss uvd p mpuk tfzlsm pu h zlhzvu vm uv dvykz,ceaser,0.08069458631256383
e lhwj pk odwna iu aranuzwu heba opkneao pnwrahejc wzrajpqnao ejolenwpekjo wjz dwjziwza ynawpekjo sepd ukq wjz dkla ukq sehh whok baah ejolenaz,ceaser,0.06253443526170799
d vgmzvyt cvqz ht xcmdnohvn omzzn pk d bjo orj viy vh azzgdib aznodqz rcdxc d h npmz dn nkpmmdib hz oj bzo novmozy ji ocdn wjjf,ceaser,0.05821782178217822
jwf xpso ju podf po jut pxo xjui b mjuumf dpodfbmfs boe gps uif ebzt jn gffmjoh csbwf cvu epou xbou up cf qbmf uifo jut qfsgfdu,ceaser,0.06732673267326733
e baah ranu opnkjchu lwooekjwpa wxkqp sdaj okia fang kbb zayezao pk lkga wjz iwga bqj kb qo,ceaser,0.05664568678267309
i was feeling so discouraged we are already robbing peter to pay paul to get our cow this year but we cant afford to not get the cow this way,ceaser,0.06064993564993565
q eia nmmtqvo tqabtmaa nzwu bpm vmml wn vme bpqvoa awumbpqvo lqnnmzmvb,ceaser,0.07364114552893045
n qtxy rd xujhnfq rnsi gzy its y btwwd n r xynqq xfsj n ozxy bfsyji dtz yt kjjq bmfy n kjqy bmnqj wjfinsl ymnx gttp n its y pstb mtb rfsd ynrjx ny bfx xfni ymfy xfr bfx xujhnfq gzy n hfs lzfwfsyjj dtz ny bfx rfsd rtwj ynrjx ymfs bmfy n zxji ns ymfy ufwflwfum ini n yjqq dtz xmj bfx xujhnfq,ceaser,0.06340216322517207
g ayl r jcr em md rfyr qyb dccjgle rfyr g uylr rm zc yaacnrcb fcpc gl rfgq dgpqr fmkc md kglc,ceaser,0.0715962441314554
yx k lykd dbsz dy noxwkbu,ceaser,0.05789473684210526
e opkllaz baahejc ykhz wjz xacwj baahejc dkp,ceaser,0.06006006006006006
y duut je vuub jxu tekwx je cqau ikhu yji zkij fuhvusj,ceaser,0.07198228128460686
r oxdwm vhbnuo onnurwp j urccun mrblxdajpnm cqjc vxawrwp,ceaser,0.05053191489361702
y vuub iubvyix qdt ifeybut,ceaser,0.0735930735930736
z nrj jkpdzvu r czkkcv szk rj z nifkv wvvczex lejliv kyrk z dzxyk xf jfdvnyviv nzky kyv jkfip lezekveuvu,ceaser,0.07058823529411765
r kjp zjo uxxt fqx b lahrw wxf sjlhwcqn uxxtrw pxxm onnurw pxapnxdb adyjdu cqn btrwb blrbbxa brbcnab ejunwcrwn cqn bdw onm dy tjhun fqx b hxda mjmmh pnaurwp jfjtn cqn dwtrwm d,ceaser,0.05417118093174431
u rqqx kag wzai nmeuomxxk xuwq m rmwq uz ftq dqmxy ar eouqzoq ruofuaz,ceaser,0.06428571428571428
k jcvg nkxkpi wpfgt oa fcfu tqqh dgecwug kv ikxgu jko cp gzewug vq dg cp cuujqng vq og dgecwug jgu rtqxkfkpi hqt og vq nkxg jgtg k vjkpm jg hggnu vjcv jg pggfu vq ocmg og hggn cu wpygneqog cu rquukdng uq knn ngcxg,ceaser,0.07326007326007326
c eyyj zyyfcha jfyumuhnfs moljlcmyx un bcm mojjilncpyhymm uhx ufmi bcm yumy ch hyq mcnouncihm,ceaser,0.07659850697825381
a zsnw lzak xwwdafy lzsl ax a zsnw sfqegjw naygjgmk kwpmsd sulanalq af lzw ugeafy qwk a eakkhwdl lzsl sk umeeafy vsqk hsjlk gx ew oadd twyaf lg xsdd gxx,ceaser,0.0586432093829135
v srry zl zbz f tenprshy jnez ybivat fzvyr nf v ebo gur gvzr gb ahegher zlfrys naq urny,ceaser,0.056265984654731455
n kjjq ns ymjd yfqp ymj gwtymjw ns qfb nx jcywjrjqd utuzqfw ymj tsj ymfy mfi st rj yt ymnsp nx xt xynkk,ceaser,0.06666666666666667
m exi m gsyph jiip e kirxpi xmrkpi xlvsyklsyx epqswx ew mj m aew jiipmrk xli liepmrk xeomrk tpegi ex e gippypev pizip,ceaser,0.07637178051511759
i feel like we are pressured into being young beautiful thin and depending on the trend having the girls rejuvenated or butt implants,ceaser,0.06617526617526617
j cfhbo ibwjoh uifn tfwfsbm ujnft b xffl gffmjoh upsuvsfe cz uif ibmmvdjobujpot npwjoh qfpqmf boe gjhvsft tpvoet boe wjcsbujpot,ceaser,0.058151609553478714
x pb cdl ctpgan uxcxhwts iwt lttz stidm pcs x utta pbpoxcv,ceaser,0.06290471785383904
n kjjq xjqknxm fx n wjfi gfhp yt rd ktwrjw utxyx mtb n mfaj sjajw fxpji ktw uwfdjwx ktw tymjwx mtb n sjajw htsxnijwji ymfy ymjwj rfd gj tymjwx tzy ymjwj ymfy ijxjwaj ymjnw uwfdjwx fsxbjwji gjktwj rd tbs,ceaser,0.07893161753703426
m orsa xli temr tevirxw jiip alir er irvekih glmph figsqiw zmspirx,ceaser,0.06464646464646465
r qjen knnw xw j axuuna lxjbcna xo nvxcrxwb xena cqnbn bdyyxbnm onnurwpb cqjc bxvncqrwp dwyunjbjwc fjb lxvrwp,ceaser,0.06760630673674152
b lniihlx fr hpg mknma gxxwl mh ux latkxw b atoxgm uxxg yxxebgz oxkr ytbmayne etmxer box wpxeexw fhkx bg whnum tgw ngvxkmtbgmr matg b atox bg ytbma,ceaser,0.06372549019607843
n bfx kjjqnsl gwfaj bmjs n gtzlmy ny fsi hqjfwqd bmjs n bfx itnsl rd rfpjzu,ceaser,0.0480225988700565
n fr kjjqnsl rnxjwfgqj gzy h n fr fqxt ymj uwtzijxy rzr ts jfwym,ceaser,0.05568627450980392
g dgespc kw dykgjw jmtcq sq lm kyrrcp ufyr zsr ypmslb ylwmlc cjqc g dccj ckzyppyqqcb ufcl kgafcjjc emcq zyjjgqrga,ceaser,0.05971173644474949
l grq w qhfhvvdulob wklqn i erpev dqg vha duh qhfhvvdub lq doo vwrulhv exw l ihho uhdvvxuhg zkhq l vhh wkhp lq sulqw mrxuqdov,ceaser,0.06891089108910892
s mkx poov wi yfkbsoc kmrsxq dkvusxq dy wo kc s vsuo dy zed sd,ceaser,0.057624113475177305
f afak q cbbi ifhb alfkd jrze zeofp xka f jlpqiv grpq qllh qll jxkv mfzqrobp lc rkfjmloqxkq pqrcc,ceaser,0.054203180785459264
ei penaz kb pda xkkg wjz nawzu pk dwra ep kqp kb dana wjz bejzejc kqp pdwp e swo ceraj qjoqepwxha eiwcao wjz pdaj baahejc xhwiaz bkn pda naoqhp zez jkp oep sahh,ceaser,0.06434547244094488
z uzu jlttvjjwlccp drerxv kf jkivkty r dod tremrj z wvvc kyrk kyzj zj re rtyzvmvdvek ze zkjvcw wfi dv reu nrj r nfikynyzcv ljrxv fw dp dfevp reu kzdv z nzcc ljv kyv tremrj wfi wlkliv sizvwj,ceaser,0.0603868943882886
s drsxu poovsxqc kbo yxo yp xki dro wycd swzybdkxd drsxqc go rkfo,ceaser,0.062409288824383166
r onnu lxvyuncnuh qxwxanm cx kn jw rwoudnwln cx cqrb hxdwp cjunwcnm oduuh juren knjdcrodu prau fxvjw,ceaser,0.06454388984509467
x utta pcvtgts pcs uxgtn,ceaser,0.08421052631578947
v srry yvxr n zvfrenoyr cvrpr bs tneontr,ceaser,0.08901515151515152
l ihho olnh l qhhg wr pdnh d olvw ohdqqh zrxog eh dssdoohg dw wkh wkrxjkw vr wkdw l grqw plvv dqbwklqj,ceaser,0.06851851851851852
g bpmtc byllgiy rm qafmmj g uyq dccjgle y jgrrjc zgr psqfcb ylb rfgq gq ufyr epccrcb kc yq g rsplcb rfc amplcp,ceaser,0.06504702194357367
t cpxpxmpc qppwtyr dz spwwta qfctzfd htes esp dszzepc,ceaser,0.06868686868686869
s poov fobi rkzzi kxn ohmsdon csxmo s vokbxon cy wkxi drsxqc,ceaser,0.058673469387755105
a xwwd lzsl sl kzgok sfv sjgmfv kzgo zgjkwk hwghdw sjw ljmklafy sfv jwdspwv twusmkw egkl kzgo zgjkwk sjw ksxw sfv imawl sfv sjw zsfvdwv xjwimwfldq,ceaser,0.07024793388429752
v bayl unir n pbhcyr bs guvatf yrsg gb znxr naq ng gur fgneg bs qrprzore v nz qbar naq srryvat fzht,ceaser,0.05860805860805861
h sghmj zants gnv t bntkc lzjd ld eddk zmc qdzkhyd sgzs dudqxsghmf vhkk ad nj,ceaser,0.053939714436805924
i feel so worthless during those times i was struggling finding work,ceaser,0.06015037593984962
s gsvv lo klvo dy vki yx wi lon sx dro nkbu kxn xyd poov dobbspson kd vokcd pyb k grsvo,ceaser,0.06784260515603799
c qum lyuxs ni gyyn gig ch nby ucljiln uhx zyyf byl ypyl mojjilncpy ulgm uliohx gy,ceaser,0.06946386946386947
sw poovsxq lsddob dynki wi wyyn rkc loox cdbkxqo dro oxdsbo nki cy s qeocc sdc drkd,ceaser,0.06874717322478517
kvsb am aiag pfchvsf doggsr okom othsf vojwbu pssb wbjczjsr wb o qof oqqwrsbh vs kog pfwbuwbu as o dfsgsbh og w vor doggsr am tcfa twjs sloag kwhv tzmwbu qczcifg,ceaser,0.055314151497357605
n fr qjyynsl lt tk ymj fsnrtxnyd ymfy nx ytbfwix fsdtsj ymfy n kjjq mfx bwtslji rj,ceaser,0.0662004662004662
p ahsr av kvnz hz p mlls aolf jhuuva buklyzahuk dvykz iba aolf jhu ylhk ltvapvuz huk ruvd ovd av il zbwwvyapcl p kljpklk p zovbsk nv ovtl,ceaser,0.060383653044203504
z wvvc czbv kyifnzex rnrp kyv jyzkkp gzvtv fw jyzk grgvi,ceaser,0.06280193236714976
vz fgnegvat gb srry jelyl nzhfrq ng gur onany pbzrql bs reebef zl yvsr vf gheavat vagb,ceaser,0.0546583850931677
u ruzp qhqdk napk nqmgfurgx mzp azxk imzf bqabxq fa rqqx hufmx uz ftqud napuqe,ceaser,0.060515873015873016
q pmiz izm wevmza epw nmmt dqkbquqhml jg bpmqz iaawkqibqwva bpm iaawkqibqwva ibbwzvmga wz bpm xzwxmzbg uiviomz,ceaser,0.06932052161976665
t dlj rzzomjp ez esp qlx espjcp lww dlo l ncjtyr lyo t qppw wtvp l splcewpdd mtens mpnlfdp spj tx acpeej pintepo ez mp qwjtyr qzc esp qtcde etxp lyo jzf vyzh lwdz ez dapyo l jplc ty lyzespc nzfyecj,ceaser,0.06165278458272089
u iazf xqf yq otuxp odk uf agf nqomgeq u rqqx ftmf xahuzs tqd mzp xuxk itqz etq ime xuffxq ime sauzs fa nq abbadfgzufuqe ftmf azxk xmefqp rad ftaeq etadf rqi yazfte,ceaser,0.06465417534119824
a sdts a xwwd yggv sfv ae xallafy af,ceaser,0.07407407407407407
p mlls lejpalk hivba doha pt kvpun hnhpu p mlls sprl p ohcl h avu vm jhajopun bw av kv,ceaser,0.06331976481230213
a sdkg cfgo zgo yggv al xwwdk lg dggc tsuc sfv kww lzsl a zgfgjwv eq ogjv sfv lzsl zwdhk xjge lzw klsjl,ceaser,0.06419753086419754
c gyuh lyuffs lyuffs bulx qilem ni ivnuch mowb u bcab nywbhcwuf mecff ch qombo zyyf echxu umbugyx von migybiq gincpunyx qbyh c muq ecxm xicha qombo jylzilguhwym qbify byulnyxfs xymjcny nbycl nclyxhymm,ceaser,0.05895352152837183
k hggn nkmg vjkpiu ctg igvvkpi c nkvvng qxgtyjgnokpi c hgy urtkvb qh vjku vqpgt tgcnna jgnru ecno cpf uqqvjg og,ceaser,0.06593406593406594
c bijy nbun sio lyufcty biq mowb fcnnfy yzziln cm lykoclyx ni guey u jylmih zyyf vynnyl uvion nbygmyfpym il nbycl mcnouncih qbynbyl cnm gy u zugcfs gygvyl u wiffyay il bcab mwbiif zlcyhx u hycabvil xiqh nby mnlyyn il ypyh u wigjfyny mnluhayl,ceaser,0.07311695636568732
n fr kjjqnsl xt kjxynaj ytifd ymfy n r jajs ltnsl yt uzy ymj ywjj zu fx xtts fx n aj knsnxmji itnsl ymnx fsi hfyhmnsl zu bnym ymj bjjp x ltnslx tsx ts htwtsfynts xywjjy,ceaser,0.07097288676236045
vydtydw ekj jxqj y qc dej ybb dej iuhyekibo,ceaser,0.06386554621848739
u pup mxdustf uz oxmee ngf m oaynuzmfuaz ar rqqxuzs gzegooqeergx nquzs ymz tmzpxqp ftq efdqee ar xmfq mzp yk taddunxq iqqw dqegxfqp uz yk mxyaef odkuzs mrfqd u ruzuetqp sdmbbxuzs,ceaser,0.05727155727155727
u rqqx uf dmdqxk mphmzoqe mzk iadftituxq omgeq mzp u mximke efuow fa ftq dgxq ar zaf baefuzs mzkftuzs azxuzq ftmf u iagxpzf nq bdqbmdqp fa emk fa eayqnapke rmoq,ceaser,0.059307105108631825
l dp ihholqj doo xvhixo,ceaser,0.07602339181286549
k hggn nkmg uqog qh aqw jcxg rckpu cpf aqw ecppqv kocikpg dgeqokpi rcuukqpcvg cdqwv vjg itqwr qt vjg kfgc vjcv ku ecwukpi rckp,ceaser,0.0633923472301542
u rqqx gsxk u y yadq uzoxuzqp fa iqmd dmffk vqmze mzp m eiqmfetudf ftmz m nqmgfurgx pdqee ftagst u yustf efuxx iqmd m bmud ar tqqxe mdagzp yk tageq fa naaef yk eqxr qefqqy qhqd ea exustfxk ngf u pqruzufqxk iaz f naftqd fa ngk m zqi bmud,ceaser,0.06161110479007851
qu vwb nmmtqvo pwumaqks gmb aw qu nmmtqvo itzqopb ijwcb bpqa,ceaser,0.05877551020408163
e zwjya e odkqhz baah lnappu,ceaser,0.039525691699604744
p dvyrvba lclyf tvyupun ilmvyl huk mlls mhibsvbz mvy pa,ceaser,0.057004830917874394
z wvvc rcc fw kyzj aljk wifd yvi vpvj efk wifd yvi kflty fi wifd yvi nfiuj slk wifd yvi vpvj z befn kyrk z tre rjjlivucp ivklie kyzj cfmv reu befn kyrk zk jyrcc efk sv ze mrze,ceaser,0.060433662516101334
z nrj wvvczex wrslcflj lekzc wizurp dfiezex nyve z jkrikvu kf xvk kyvjv rnwlc tirdgj rk nfib,ceaser,0.05052631578947368
e baah dkjkqnaz pk dwra xaaj wxha pk ywhh pdai bneajzo pk odwna pdaen xnkpdandkkz,ceaser,0.0773405698778833
k jcf dgiwp vq hggn crrtgjgpukxg yjgp vjkem dncem tckp enqwfu uvqtogf kpvq vjg uma cdqxg vqyp,ceaser,0.050580997949419004
k jcf uvcvgf vq jgt vjg tgcuqp k hggn uq hgcthwn ku dgecwug k hggn wpuchg,ceaser,0.08166969147005444
r mrmw c onnu urtn pnccrwp bqjtnw mxfw kh cqn cbj zdrcn hnc bx r yduunm xoo cx cqn brmn jc lanjcren laxrbbjwcb oxa j udwlq,ceaser,0.062285223367697595
u sqf uzfa sdagbe u rqqx dqmxxk miwimdp mzp ahqdoaybqzemfq nk nquzs faa fmxwmfuhq ad nk sqffuzs dqmxxk cguqf,ceaser,0.05942571785268414
b tf oxkr xqvbmxw mh ybgteer fxxm matm vhfitgbhg matm vhfitgbhg pah pbee ux pbma fx tm tee mbfxl xlixvbteer paxg b tf ehgxer oxkr ehgxer matm vhfitgbhg pah pbee gxoxk wbltiihbgm fx matm vhfitgbhg pah pbee inm abl tkfl tkhngw fx tgw ftdx fx yxxe ehoxw,ceaser,0.06515019801023858
d azzg oczt vmz kmzoot nvaz ji ht wgjb dhb nmx cook n,ceaser,0.0524390243902439
y vuub fhujjo uqwuh je wuj yj tedu qi y xqlu q vkd fbqd veh gkybjydw yj,ceaser,0.06531986531986532
n fr kjjqnsl mtwsd xt n fxp mjw ymfy qjyx lt mtrj,ceaser,0.05547652916073969
e pdejg eb w lkai zkaoj p lqp lnaooqna kj ia e zkj p baah qjykibknpwxha ej pda oajoa kb baahejc ikna pdwj e ywj baah qjzanopwjzejc ikna pdwj e ywj qjzanopwjz hkrejc ikna pdwj e wi wxha pk xa ej hkra,ceaser,0.07039033153682835
b mhh yxxe tl by b tf t lmktgzxk bg t lmktgzx etgw tgw b tf ktblbgz fr lhg bg t ietvx matm bl ghm abl ytmaxk l tgvxlmkte ahfx,ceaser,0.07741228070175439
m pijx xs xli wlsaiv uyiwxmsrmrk alex m jiip wli aew ksvkisyw wygl e jerxewxmg fshc ws gsrjmhirx mr liv qsziqirx ijjsvxpiwwpc kvegijyp,ceaser,0.06064993564993565
o lkkr ktkxmkzoi gtj huatie o s suxk zngt ngvve zu mu zu znk mes xat gxuatj uazyojk cozn se qojy ux zgqk znk vxgs lux g rutm cgrq ulzkt o ju grr znxkk ot utk jge,ceaser,0.05858064516129032
x lph hixaa uttaxcv higdcv,ceaser,0.05627705627705628
t otoy e mfcde tyez eplcd zc dzxp zespc opgldeletyr cpwpldp zq qppwtyrd zc eszfrsed mpnlfdp t dppxpo ez vyzh esle ctns lwdz slo ez rz esczfrs std zhy dalnp hteszfe xp ufde ofxatyr zy stx,ceaser,0.06437086092715232
d rviozy oj bzo v kphkfdi nkdxz gvooz ocdn hjmidib wpo do rvn cjo viy ocz gvno ocdib d rviozy rvn v cjo xjaazz hvtwz d vh azzgdib v gdoogz wdoozm,ceaser,0.07078565980167811
x hjeedht wt uttah qpsan qtrpjht wt lph p qxi hzteixrpa du wtg epxc dktg iwt aphi utl bdciwh hwth wps p wnetgrwdcsgxp pcs tmpvvtgpixdc wpqxi xc iwt ephi iwdjvw wt ctktg detcan fjthixdcts wtg pqdji xi,ceaser,0.06566689388775278
h bkdmbg sn sgd bnqmdqr ne sgd adc sn eddk zrrtqdc,ceaser,0.07179487179487179
a sdkg xwwd dacw a se twafy kwdxakz af fgl twafy yjslwxmd xgj lzw daxw a vg zsnw sfv lzw sesrafy lzafyk af al,ceaser,0.07058823529411765
v pnyyrq vg tbq orpnhfr v q frra tbq va n obbx naq svtherq tbq jnf gur evtug anzr sbe srryvat fb hggreyl nssvezrq naq npprcgrq jvgubhg dhrfgvba,ceaser,0.05952023988005997
d yji o fijr rct kzmcvkn wzxvpnz joczm bdmgn di ocz jaadxz cvy idxz ncjmo cvdm jm kzmcvkn d rvn epno azzgdib mzwzggdjpn,ceaser,0.05777491408934708
u pa zaf rqqx yueqdmnxq mf mxx nqomgeq yk rmyuxk ue zaf ftq fkbq ftmf oqxqndmfqe qup,ceaser,0.07199297629499561
i might go get a car wash if i am feeling really generous my car needs it,ceaser,0.05889724310776942
e opehh baah ohaal zalneraz oda eo whikop ohaalejc pdnkqcd pda jecdp cerejc qo,ceaser,0.07211538461538461
b cnlm yxxe kxteer obhexgm kbzam ghp,ceaser,0.04827586206896552
w oa pzcuwbu ouowb w oa gwhhwbu vsfs tsszwbu qcbhsbh kwhv am rcug oad qoh shq obr w ybck hvoh vck ziqym ks ofs hvs hfihv wg ks,ceaser,0.060812203669346525
v fgnegrq srryvat shaal naq gura sevqnl v jbxr hc fvpx nf n qbt,ceaser,0.04979591836734694
u rqqx m zqqp fa bdafqof yk bmdqzfe msmuzef ftq iufot tgzf ftmf dqbdqeeqp yqyadk ftqdmbk omz nq,ceaser,0.07226107226107226
y vuub tyiwkijut je ulud ru qiiesyqjut myjx jxyi mecqd ro co hqsu qdt dqjyedqbyjo,ceaser,0.05970149253731343
a dsmyzwv lzwf tallwjdq sysaf tml a oskfl xwwdafy tallwj,ceaser,0.06938020351526364
m gsyphr x orsa alex li aew jiipmrk xlir m xlsyklx xlex li amwlih li gsyph lezi fiir xlivi amxl yw xss jsv iegl sj yw oria xlex lsaiziv qygl ai lexih mx ex jmvwx mx aew er ibtivmirgi ai asyph viqiqfiv jsviziv,ceaser,0.0719970792259949
j xbt gffmjoh rvjuf nfmmpx boe j xboufe b tpgu fbtz mppl up xfbs xjui nz cfhjoojoh pg b dpme,ceaser,0.05707762557077625
r cxum qrv cqjc vjhkn r sdbc wnnm crvn cx cqrwt qxf ren knnw onnurwp rwmnlrbren jkxdc cqrwpb ujcnuh,ceaser,0.06944444444444445
n xynqq kjjq ny itjx ymj ljswj f inxxjwanhj bmjs xytwnjx fwj wjxtqaji fwynknhfqqd,ceaser,0.08077260755048288
f xitxvp hklt tebk f xj cbbifkd xoqfpqfz tebk f tofqb jv kxjb tefib f xj fk xk xoqfpqfz jlla qeb f fk jxkfqw f aoxt x zfozib klq x alq qeb yfddbo qeb alq qeb jlob xoqfpqfz f xj cbbifkd xka fc fq fp grpq x ifkb ifhb xk xzzbkq jxoh fk pmxkfpe fj mfppba,ceaser,0.07406819984139572
j sfnfncfs gffmjoh sfbmmz ufssjgjfe xifo j xbt jo csbajm po b cvt uibu xbt hpjoh vq tuffq npvoubjo ijmmt po uif tjef pg uif npvoubjo jo uif njeemf pg b cjh tupsn xpoefsjoh jg xf xfsf hpjoh up gbmm pgg,ceaser,0.06367924528301887
u oagxp rqqx tqd ituybqd fa ftq ftagstf ar nquzs gzxahqp mzp gzomdqp rad,ceaser,0.055523085914669784
jn dfsubjomz opu hpjoh up tju boe ufmm zpv xibut hpjoh po jo nz qfstpobm mjgf cvu j gffm uibu jg zpv xfsf fwfs dvsjpvt bcpvu xibut hpjoh jo nz mjgf bmm zpve ibwf up ep jt xbudi uif tipx,ceaser,0.058667926310817194
rv bxaah cqjc cqnan fjbwc vxan qdvxa rw cqrb yxbc kdc rv wxc onnurwp juu cqjc odwwh,ceaser,0.06151062867480778
x utta xkt vdi bn uddi xc iwt sddg du iwt upciphixr ldgas du lpazxcv pcs gjccxcv iwt igpxah utaah pcs bdjcipxch,ceaser,0.06092384519350812
y iqo mxqjuluh secui yd co cydt jubb oek tyhusjbo mxqj y vuub q zuqbeki wyhb dej rusqkiu y c ydiuskhu rkj rusqkiu y zkij belu jxqj fuhied q jhkij mehjxo vhyudt imuuj je jxu edu y belu,ceaser,0.06376948512045347
m jiip wxverki gsqmrk fego xs asvo ejxiv qc sri hec lspmhec,ceaser,0.04609929078014184
